patient_id,member_id,source_a_name,source_b_name,source_a_email,source_b_email,source_a_phone,source_b_phone,source_a_dob,source_b_dob,name_score,address_score,email_match,phone_match,dob_match,match_score,match_status
HOS-A-00312,CRM-B-00312,Carlos Teixeira,Carlos Teixeira,carlos.teixeira.312@examplehealth.org,carlos.teixeira.312@examplehealth.org,27990000312,27990000312,2007-01-16,2007-01-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00313,CRM-B-00313,Leticia Pereira,Leticia Pereira,leticia.pereira.313@examplehealth.org,,27990000313,27990000313,1981-02-17,1981-02-17,1.0,0.968,0.0,1.0,1.0,0.795,review
HOS-A-00314,CRM-B-00314,Carla Carvalho,Carla Carvalho,carla.carvalho.314@examplehealth.org,carla.carvalho.314@examplehealth.org,27990000314,27990000314,1983-03-18,1983-03-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00315,CRM-B-00315,Gustavo Carvalho,Gustavo Carvalho,gustavo.carvalho.315@examplehealth.org,gustavo.carvalho.315@examplehealth.org,27990000315,27990000315,2010-04-19,2010-04-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00316,CRM-B-00316,Lucas Silva,Lucas Silva,lucas.silva.316@examplehealth.org,lucas.silva.316@examplehealth.org,27990000316,27990000316,2012-05-20,2012-05-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00317,CRM-B-00317,Carla Araujo,Carla Araujo,carla.araujo.317@examplehealth.org,carla.araujo.317@examplehealth.org,27990000317,27990000317,1946-06-21,1946-06-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00318,CRM-B-00318,Lucas Oliveira,Lucas Oliveira,lucas.oliveira.318@examplehealth.org,lucas.oliveira.318@examplehealth.org,27990000318,27990000318,1944-07-22,1944-07-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00319,CRM-B-00319,Aline Almeida,Aline Almeida,aline.almeida.319@examplehealth.org,aline.almeida.319@examplehealth.org,27990000319,27990000319,1953-08-23,1953-08-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00320,CRM-B-00320,Bruno Oliveira,Bruno Oliveira,bruno.oliveira.320@examplehealth.org,bruno.oliveira.320@examplehealth.org,27990000320,27990000320,2011-09-24,2011-09-24,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00321,CRM-B-00321,Vanessa Pereira Oliveira,Vanessa Pereira Oliveira,vanessa.pereira.321@examplehealth.org,vanessa.pereira.321@examplehealth.org,27990000321,27990000321,1940-10-25,1940-10-25,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00322,CRM-B-00322,Larissa Rocha,Larissa Rocha,larissa.rocha.322@examplehealth.org,larissa.rocha.322@examplehealth.org,27990000322,27990000322,1954-11-26,1954-11-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00323,CRM-B-00323,Gustavo Rodrigues,Gustavo Rodrigues,gustavo.rodrigues.323@examplehealth.org,gustavo.rodrigues.323@examplehealth.org,27990000323,27990000323,1950-12-27,1950-12-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00324,CRM-B-00324,Vinicius Martins,Vinicius Martins,vinicius.martins.324@examplehealth.org,vinicius.martins.324@examplehealth.org,27990000324,27990000324,2013-01-01,2013-01-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00325,CRM-B-00325,Leticia Barbosa,Leticia Barbosa,leticia.barbosa.325@examplehealth.org,leticia.barbosa.325@examplehealth.org,27990000325,27990000325,1954-02-02,1954-02-02,1.0,0.968,1.0,1.0,1.0,0.995,auto_match
HOS-A-00326,CRM-B-00326,Mateus Moreira,Mateus Moreira,mateus.moreira.326@examplehealth.org,mateus.moreira.326@examplehealth.org,27990000326,27990000326,2011-03-03,2011-03-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00327,CRM-B-00327,Juliana Santos Martins,Juliana Santos Martin,juliana.santos.327@examplehealth.org,juliana.santos.327@examplehealth.org,27990000327,27990000327,1993-04-04,1993-04-04,0.977,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00328,CRM-B-00328,Larissa Araujo,Larissa Arauj,larissa.araujo.328@examplehealth.org,larissa.araujo.328@examplehealth.org,27990000328,27990000328,1968-05-05,1968-05-05,0.963,0.971,1.0,1.0,1.0,0.985,auto_match
HOS-A-00329,CRM-B-00329,Mateus Araujo,Mateus Araujo,mateus.araujo.329@examplehealth.org,mateus.araujo.329@examplehealth.org,27990000329,27990000329,1958-06-06,1958-06-06,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00330,CRM-B-00330,Diego Carvalho,Diego Carvalo,diego.carvalho.330@examplehealth.org,diego.carvalho.330@examplehealth.org,27990000330,27990000330,1981-07-07,1981-07-07,0.963,1.0,1.0,1.0,1.0,0.989,auto_match
HOS-A-00331,CRM-B-00331,Patricia Gomes Rodrigues,Patricia Gomes Rodrigues,patricia.gomes.331@examplehealth.org,patricia.gomes.331@examplehealth.org,27990000331,27990000331,1954-08-08,1954-08-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00332,CRM-B-00332,Carlos Teixeira,Carlos Teixeira,carlos.teixeira.332@examplehealth.org,,27990000332,27990000332,1965-09-09,1965-09-09,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00333,CRM-B-00333,Patricia Rocha,Patricia Rocha,patricia.rocha.333@examplehealth.org,,27990000333,27990000333,1994-10-10,1994-10-10,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00334,CRM-B-00334,Marcos Gomes,Marcos Gomes,marcos.gomes.334@examplehealth.org,,27990000334,27990000334,1997-11-11,1997-11-11,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00335,CRM-B-00335,Carla Nascimento,Carla Nascimento,carla.nascimento.335@examplehealth.org,carla.nascimento.335@examplehealth.org,27990000335,27990000335,1976-12-12,1976-12-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00336,CRM-B-00336,Luciana Barbosa,Luciana Barbosa,luciana.barbosa.336@examplehealth.org,,27990000336,27990000336,2008-01-13,2008-01-13,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00337,CRM-B-00337,Monica Almeida,Monica Almeid,monica.almeida.337@examplehealth.org,monica.almeida.337@examplehealth.org,27990000337,27990000337,1963-02-14,1963-02-14,0.963,1.0,1.0,1.0,1.0,0.989,auto_match
HOS-A-00338,CRM-B-00338,Eduardo Moreira,Eduardo Moreir,eduardo.moreira.338@examplehealth.org,,27990000338,27990000338,1965-03-15,1965-03-15,0.966,1.0,0.0,1.0,1.0,0.79,review
HOS-A-00339,CRM-B-00339,Carlos Gomes,Carlos Gomes,carlos.gomes.339@examplehealth.org,carlos.gomes.339@examplehealth.org,27990000339,27990000339,1991-04-16,1991-04-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00340,CRM-B-00340,Mateus Moreira Fernandes,Mateus Moreira Fernandes,mateus.moreira.340@examplehealth.org,mateus.moreira.340@examplehealth.org,27990000340,27990000340,2003-05-17,2003-05-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00341,CRM-B-00341,Beatriz Martins Souza,Beatriz Martins Souza,beatriz.martins.341@examplehealth.org,beatriz.martins.341@examplehealth.org,27990000341,27990000341,1957-06-18,1957-06-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00342,CRM-B-00342,Carla Gomes,Carla Gomes,carla.gomes.342@examplehealth.org,carla.gomes.342@examplehealth.org,27990000342,27990000342,2009-07-19,2009-07-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00343,CRM-B-00343,Aline Lima Carvalho,Aline Lima Carvalho,aline.lima.343@examplehealth.org,aline.lima.343@examplehealth.org,27990000343,27990000343,1966-08-20,1966-08-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00344,CRM-B-00344,Renata Carvalho,Renata Carvalho,renata.carvalho.344@examplehealth.org,renata.carvalho.344@examplehealth.org,27990000344,27990000344,1985-09-21,1985-09-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00345,CRM-B-X00345,Marcos Costa,Marcos Cost,marcos.costa.345@examplehealth.org,marcos.costa.345@examplehealth.org,27990000345,27990000345,1962-10-22,1962-10-22,0.957,1.0,1.0,1.0,1.0,0.987,auto_match
HOS-A-00346,CRM-B-00346,Bianca Fernandes,Bianca Fernandes,bianca.fernandes.346@examplehealth.org,bianca.fernandes.346@examplehealth.org,27990000346,27990000346,1977-11-23,1977-11-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00347,CRM-B-00347,Renata Araujo Teixeira,Renata Araujo Teixeira,renata.araujo.347@examplehealth.org,renata.araujo.347@examplehealth.org,27990000347,27990000347,1954-12-24,1954-12-24,1.0,0.966,1.0,1.0,1.0,0.995,auto_match
HOS-A-00348,CRM-B-00348,Ana Santos,Ana Santos,ana.santos.348@examplehealth.org,ana.santos.348@examplehealth.org,27990000348,27990000348,1960-01-25,1960-01-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00349,CRM-B-00349,Fernanda Oliveira,Fernanda Oliveira,fernanda.oliveira.349@examplehealth.org,fernanda.oliveira.349@examplehealth.org,27990000349,27990000349,1952-02-26,1952-02-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00350,CRM-B-00350,Marcos Moreira,Marcos Moreir,marcos.moreira.350@examplehealth.org,marcos.moreira.350@examplehealth.org,27990000350,27990000350,1953-03-27,1953-03-27,0.963,1.0,1.0,1.0,1.0,0.989,auto_match
HOS-A-00351,CRM-B-X00351,Leticia Dias,Leticia Dias,leticia.dias.351@examplehealth.org,leticia.dias.351@examplehealth.org,27990000351,27990000351,1983-04-01,1983-04-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00352,CRM-B-00352,Bruno Oliveira,Bruno Oliveir,bruno.oliveira.352@examplehealth.org,bruno.oliveira.352@examplehealth.org,27990000352,27990000352,1994-05-02,1994-05-02,0.963,1.0,1.0,1.0,1.0,0.989,auto_match
HOS-A-00353,CRM-B-00353,Larissa Lima,Larissa Lima,larissa.lima.353@examplehealth.org,larissa.lima.353@examplehealth.org,27990000353,27990000353,2016-06-03,2016-06-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00354,CRM-B-00354,Gustavo Rocha,Gustavo Rocha,gustavo.rocha.354@examplehealth.org,gustavo.rocha.354@examplehealth.org,27990000354,27990000354,2016-07-04,2016-07-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00355,CRM-B-00355,Rodrigo Carvalho,Rodrigo Carvalho,rodrigo.carvalho.355@examplehealth.org,,27990000355,27990000355,2015-08-05,2015-08-05,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00356,CRM-B-00356,Marcos Rocha,Marcos Rocha,marcos.rocha.356@examplehealth.org,marcos.rocha.356@examplehealth.org,27990000356,27990000356,2015-09-06,2015-09-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00357,CRM-B-00357,Carla Santos,Carla Santos,carla.santos.357@examplehealth.org,carla.santos.357@examplehealth.org,27990000357,27990000357,2015-10-07,2015-10-07,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00358,CRM-B-00358,Ana Barbosa,Ana Barbosa,ana.barbosa.358@examplehealth.org,ana.barbosa.358@examplehealth.org,27990000358,27990000358,1973-11-08,1973-11-08,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00359,CRM-B-00359,Carlos Oliveira,Carlos Oliveira,carlos.oliveira.359@examplehealth.org,carlos.oliveira.359@examplehealth.org,27990000359,27990000359,2015-12-09,2015-12-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00360,CRM-B-00360,Bianca Araujo,Bianca Araujo,bianca.araujo.360@examplehealth.org,bianca.araujo.360@examplehealth.org,27990000360,27990000360,2016-01-10,2016-01-10,1.0,0.971,1.0,1.0,1.0,0.996,auto_match
HOS-A-00361,CRM-B-00361,Patricia Costa,Patricia Costa,patricia.costa.361@examplehealth.org,patricia.costa.361@examplehealth.org,27990000361,27990000361,1977-02-11,1977-02-11,1.0,0.968,1.0,1.0,1.0,0.995,auto_match
HOS-A-00362,CRM-B-00362,Luciana Santos,Luciana Santos,luciana.santos.362@examplehealth.org,luciana.santos.362@examplehealth.org,27990000362,27990000362,1977-03-12,1977-03-12,1.0,0.963,1.0,1.0,1.0,0.994,auto_match
HOS-A-00363,CRM-B-00363,Monica Oliveira,Monica Oliveir,monica.oliveira.363@examplehealth.org,monica.oliveira.363@examplehealth.org,27990000363,27990000363,2005-04-13,2005-04-13,0.966,0.976,1.0,1.0,1.0,0.986,auto_match
HOS-A-00364,CRM-B-00364,Aline Costa,Aline Costa,aline.costa.364@examplehealth.org,aline.costa.364@examplehealth.org,27990000364,27990000364,1994-05-14,1994-05-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00365,CRM-B-00365,Tatiana Nascimento,Tatiana Nascimento,tatiana.nascimento.365@examplehealth.org,,27990000365,27990000365,1982-06-15,1982-06-15,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00366,CRM-B-00366,Larissa Barbosa Teixeira,Larissa Barbosa Teixeira,larissa.barbosa.366@examplehealth.org,larissa.barbosa.366@examplehealth.org,27990000366,27990000366,1987-07-16,1987-07-16,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00367,CRM-B-00367,Vinicius Rocha,Vinicius Rocha,vinicius.rocha.367@examplehealth.org,vinicius.rocha.367@examplehealth.org,27990000367,27990000367,2016-08-17,2016-08-17,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00368,CRM-B-00368,Larissa Nascimento,Larissa Nascimento,larissa.nascimento.368@examplehealth.org,larissa.nascimento.368@examplehealth.org,27990000368,27990000368,1995-09-18,1995-09-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00369,CRM-B-00369,Juliana Nascimento,Juliana Nascimento,juliana.nascimento.369@examplehealth.org,juliana.nascimento.369@examplehealth.org,27990000369,27990000369,1961-10-19,1961-10-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00370,CRM-B-00370,Camila Gomes,Camila Gomes,camila.gomes.370@examplehealth.org,,27990000370,27990000370,1987-11-20,1987-11-20,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00371,CRM-B-00371,Gabriela Barbosa,Gabriela Barbosa,gabriela.barbosa.371@examplehealth.org,gabriela.barbosa.371@examplehealth.org,27990000371,27990000371,1962-12-21,1962-12-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00372,CRM-B-00372,Maria Oliveira,Maria Oliveira,maria.oliveira.372@examplehealth.org,maria.oliveira.372@examplehealth.org,27990000372,27990000372,1951-01-22,1951-01-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00373,CRM-B-00373,Aline Fernandes Moreira,Aline Fernandes Moreir,aline.fernandes.373@examplehealth.org,,27990000373,27990000373,1993-02-23,1993-02-23,0.978,1.0,0.0,1.0,1.0,0.793,review
HOS-A-00374,CRM-B-00374,Felipe Carvalho Carvalho,Felipe Carvalo Carvalho,felipe.carvalho.374@examplehealth.org,felipe.carvalho.374@examplehealth.org,27990000374,27990000374,1953-03-24,1953-03-24,0.979,1.0,1.0,1.0,1.0,0.994,auto_match
HOS-A-00375,CRM-B-00375,Diego Santos,Diego Santos,diego.santos.375@examplehealth.org,diego.santos.375@examplehealth.org,27990000375,27990000375,1980-04-25,1980-04-25,1.0,0.976,1.0,1.0,1.0,0.996,auto_match
HOS-A-00376,CRM-B-00376,Monica Dias,Monica Dias,monica.dias.376@examplehealth.org,monica.dias.376@examplehealth.org,27990000376,27990000376,1951-05-26,1951-05-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00377,CRM-B-00377,Aline Martins,Aline Martins,aline.martins.377@examplehealth.org,,27990000377,27990000377,1960-06-27,1960-06-27,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00378,CRM-B-00378,Aline Gomes Lima,Aline Gomes Lima,aline.gomes.378@examplehealth.org,,27990000378,27990000378,1975-07-01,1975-07-01,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00379,CRM-B-00379,Camila Pereira,Camila Pereira,camila.pereira.379@examplehealth.org,,27990000379,27990000379,1947-08-02,1947-08-02,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00380,CRM-B-00380,Paulo Moreira,Paulo Moreir,paulo.moreira.380@examplehealth.org,paulo.moreira.380@examplehealth.org,27990000380,27990000380,1949-09-03,1949-09-03,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00381,CRM-B-00381,Patricia Dias,Patricia Dias,patricia.dias.381@examplehealth.org,patricia.dias.381@examplehealth.org,27990000381,27990000381,1940-10-04,1940-10-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00382,CRM-B-00382,Thiago Carvalho Silva,Thiago Carvalho Silva,thiago.carvalho.382@examplehealth.org,thiago.carvalho.382@examplehealth.org,27990000382,27990000382,1945-11-05,1945-11-05,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00383,CRM-B-00383,Juliana Carvalho,Juliana Carvalho,juliana.carvalho.383@examplehealth.org,juliana.carvalho.383@examplehealth.org,27990000383,27990000383,1942-12-06,1942-12-06,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00384,CRM-B-00384,Carla Araujo Souza,Carla Araujo Souza,carla.araujo.384@examplehealth.org,,27990000384,27990000384,1998-01-07,1998-01-07,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00385,CRM-B-X00385,Juliana Martins,Juliana Martins,juliana.martins.385@examplehealth.org,juliana.martins.385@examplehealth.org,27990000385,27990000385,1962-02-08,1962-02-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00386,CRM-B-00386,Larissa Gomes,Larissa Gome,larissa.gomes.386@examplehealth.org,larissa.gomes.386@examplehealth.org,27990000386,27990000386,1959-03-09,1959-03-09,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00387,CRM-B-00387,Fernanda Almeida Martins,Fernanda Almeida Martin,fernanda.almeida.387@examplehealth.org,fernanda.almeida.387@examplehealth.org,27990000387,27990000387,1936-04-10,1936-04-10,0.979,1.0,1.0,1.0,1.0,0.994,auto_match
HOS-A-00388,CRM-B-00388,Luciana Costa,Luciana Costa,luciana.costa.388@examplehealth.org,,27990000388,27990000388,1973-05-11,1973-05-11,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00389,CRM-B-00389,Juliana Almeida,Juliana Almeida,juliana.almeida.389@examplehealth.org,,27990000389,27990000389,1963-06-12,1963-06-12,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00390,CRM-B-00390,Rafael Carvalho Araujo,Rafael Carvalo Araujo,rafael.carvalho.390@examplehealth.org,rafael.carvalho.390@examplehealth.org,27990000390,27990000390,1980-07-13,1980-07-13,0.977,1.0,1.0,1.0,1.0,0.993,auto_match
HOS-A-00391,CRM-B-00391,Luciana Silva,Luciana Silva,luciana.silva.391@examplehealth.org,luciana.silva.391@examplehealth.org,27990000391,27990000391,1952-08-14,1952-08-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00392,CRM-B-00392,Fernanda Rodrigues,Fernanda Rodrigues,fernanda.rodrigues.392@examplehealth.org,fernanda.rodrigues.392@examplehealth.org,27990000392,27990000392,1929-09-15,1929-09-15,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00393,CRM-B-00393,Leticia Silva,Leticia Silva,leticia.silva.393@examplehealth.org,,27990000393,27990000393,1996-10-16,1996-10-16,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00394,CRM-B-00394,Ana Carvalho,Ana Carvalho,ana.carvalho.394@examplehealth.org,ana.carvalho.394@examplehealth.org,27990000394,27990000394,1980-11-17,1980-11-17,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00395,CRM-B-00395,Monica Santos,Monica Santos,monica.santos.395@examplehealth.org,monica.santos.395@examplehealth.org,27990000395,27990000395,1963-12-18,1963-12-18,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00396,CRM-B-X00396,Maria Oliveira Araujo,Maria Oliveira Araujo,maria.oliveira.396@examplehealth.org,maria.oliveira.396@examplehealth.org,27990000396,27990000396,1970-01-19,1970-01-19,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00397,CRM-B-00397,Aline Araujo,Aline Araujo,aline.araujo.397@examplehealth.org,aline.araujo.397@examplehealth.org,27990000397,27990000397,1938-02-20,1938-02-20,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00398,CRM-B-00398,Alex Fernandes,Alex Fernandes,alex.fernandes.398@examplehealth.org,alex.fernandes.398@examplehealth.org,27990000398,27990000398,1954-03-21,1954-03-21,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00399,CRM-B-00399,Rodrigo Nascimento,Rodrigo Nascimento,rodrigo.nascimento.399@examplehealth.org,rodrigo.nascimento.399@examplehealth.org,27990000399,27990000399,1950-04-22,1950-04-22,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00400,CRM-B-00400,Ana Carvalho Moreira,Ana Carvalho Moreira,ana.carvalho.400@examplehealth.org,ana.carvalho.400@examplehealth.org,27990000400,27990000400,1956-05-23,1956-05-23,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00401,CRM-B-00401,Mateus Nascimento,Mateus Nascimento,mateus.nascimento.401@examplehealth.org,mateus.nascimento.401@examplehealth.org,27990000401,27990000401,1959-06-24,1959-06-24,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00402,CRM-B-00402,Andre Gomes,Andre Gomes,andre.gomes.402@examplehealth.org,andre.gomes.402@examplehealth.org,27990000402,27990000402,1954-07-25,1954-07-25,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00403,CRM-B-00403,Paulo Carvalho Souza,Paulo Carvalho Souza,paulo.carvalho.403@examplehealth.org,paulo.carvalho.403@examplehealth.org,27990000403,27990000403,1960-08-26,1960-08-26,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00404,CRM-B-00404,Bianca Pereira,Bianca Pereira,bianca.pereira.404@examplehealth.org,bianca.pereira.404@examplehealth.org,27990000404,27990000404,1987-09-27,1987-09-27,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00405,CRM-B-00405,Juliana Rocha,Juliana Rocha,juliana.rocha.405@examplehealth.org,juliana.rocha.405@examplehealth.org,27990000405,27990000405,1984-10-01,1984-10-01,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00406,CRM-B-00406,Bruno Moreira,Bruno Moreir,bruno.moreira.406@examplehealth.org,bruno.moreira.406@examplehealth.org,27990000406,27990000406,2004-11-02,2004-11-02,0.96,1.0,1.0,1.0,1.0,0.988,auto_match
HOS-A-00407,CRM-B-00407,Vanessa Rodrigues,Vanessa Rodrigues,vanessa.rodrigues.407@examplehealth.org,vanessa.rodrigues.407@examplehealth.org,27990000407,27990000407,1994-12-03,1994-12-03,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00408,CRM-B-00408,Larissa Santos,Larissa Santos,larissa.santos.408@examplehealth.org,larissa.santos.408@examplehealth.org,27990000408,27990000408,2000-01-04,2000-01-04,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00409,CRM-B-00409,Tatiana Fernandes,Tatiana Fernande,tatiana.fernandes.409@examplehealth.org,tatiana.fernandes.409@examplehealth.org,27990000409,27990000409,2012-02-05,2012-02-05,0.97,1.0,1.0,1.0,1.0,0.991,auto_match
HOS-A-00410,CRM-B-00410,Renata Silva Dias,Renata Silva Dias,renata.silva.410@examplehealth.org,renata.silva.410@examplehealth.org,27990000410,27990000410,1961-03-06,1961-03-06,1.0,0.963,1.0,1.0,1.0,0.994,auto_match
HOS-A-00411,CRM-B-00411,Felipe Lima,Felipe Lima,felipe.lima.411@examplehealth.org,felipe.lima.411@examplehealth.org,27990000411,27990000411,2004-04-07,2004-04-07,1.0,0.976,1.0,1.0,1.0,0.996,auto_match
HOS-A-00412,CRM-B-00412,Juliana Pereira Almeida,Juliana Pereira Almeida,juliana.pereira.412@examplehealth.org,juliana.pereira.412@examplehealth.org,27990000412,27990000412,1977-05-08,1977-05-08,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00413,CRM-B-00413,Marcos Pereira,Marcos Pereira,marcos.pereira.413@examplehealth.org,marcos.pereira.413@examplehealth.org,27990000413,27990000413,1994-06-09,1994-06-09,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00414,CRM-B-00414,Daniela Rodrigues Fernandes,Daniela Rodrigues Fernandes,daniela.rodrigues.414@examplehealth.org,,27990000414,27990000414,2009-07-10,2009-07-10,1.0,1.0,0.0,1.0,1.0,0.8,review
HOS-A-00415,CRM-B-00415,Bianca Teixeira Lima,Bianca Teixeira Lima,bianca.teixeira.415@examplehealth.org,bianca.teixeira.415@examplehealth.org,27990000415,27990000415,2015-08-11,2015-08-11,1.0,0.97,1.0,1.0,1.0,0.995,auto_match
HOS-A-00416,CRM-B-X00416,Monica Costa,Monica Costa,monica.costa.416@examplehealth.org,monica.costa.416@examplehealth.org,27990000416,27990000416,2008-09-12,2008-09-12,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00417,CRM-B-00417,Ricardo Silva,Ricardo Silva,ricardo.silva.417@examplehealth.org,ricardo.silva.417@examplehealth.org,27990000417,27990000417,2008-10-13,2008-10-13,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
HOS-A-00418,CRM-B-00418,Alex Gomes,Alex Gomes,alex.gomes.418@examplehealth.org,alex.gomes.418@examplehealth.org,27990000418,27990000418,2011-11-14,2011-11-14,1.0,1.0,1.0,1.0,1.0,1.0,auto_match
